run,ticker,entry_date,entry_px,shares,last_date,exit_date,exit_px,reason
RANKVOL,TWTR,2020-04-23,28.43,492.1585,2020-04-28,2020-04-29,30.06,rollback
RANKVOL,CCL,2020-04-15,11.88,1207.8086,2020-04-30,2020-05-01,14.9,rollback
RANKVOL,PFE,2020-04-03,32.63,407.9317,2020-05-01,2020-05-04,37.6,rollback
RANKVOL,HBAN,2020-04-23,7.87,1777.7213,2020-05-01,2020-05-04,8.34,rollback
RANKVOL,SYF,2020-04-23,16.06,871.1063,2020-05-01,2020-05-04,17.95,rollback
RANKVOL,BEN,2020-02-19,26.16,773.94,2020-05-05,2020-05-06,18.12,rollback
RANKVOL,AMAT,2020-05-08,52.41,292.7874,2020-05-21,2020-05-22,55.02,rollback
RANKVOL,FTNT,2020-04-30,21.6,746.4385,2020-05-26,2020-05-27,27.45,rollback
RANKVOL,AAL,2020-04-15,12.52,1146.0103,2020-05-28,2020-05-29,10.48,rollback
RANKVOL,BAC,2020-05-11,23.11,671.8397,2020-05-28,2020-05-29,24.42,rollback
RANKVOL,C,2020-05-11,45.21,343.39,2020-05-28,2020-05-29,48.02,rollback
RANKVOL,F,2020-05-11,5.18,2997.4886,2020-05-29,2020-06-01,5.73,rollback
RANKVOL,GPS,2020-05-22,8.21,1939.4218,2020-05-29,2020-06-01,9.38,rollback
RANKVOL,VZ,2020-05-29,55.33,292.0222,2020-06-01,2020-06-02,55.82,rollback
RANKVOL,HPQ,2020-04-29,15.9,997.8072,2020-06-09,2020-06-10,17.36,rollback
RANKVOL,MRK,2020-05-29,79.46,203.3323,2020-06-09,2020-06-10,82.44,rollback
RANKVOL,OXY,2020-02-20,42.7,471.414,2020-06-10,2020-06-11,17.84,rollback
RANKVOL,SLB,2020-04-23,15.85,882.736,2020-06-10,2020-06-11,19.12,rollback
RANKVOL,WFC,2020-05-27,27.8,615.8009,2020-06-10,2020-06-11,27.2,rollback
RANKVOL,UA,2020-06-02,8.39,1923.5523,2020-06-10,2020-06-11,8.62,rollback
RANKVOL,LRCX,2020-05-11,26.247,591.5129,2020-06-11,2020-06-12,29.2803,rollback
RANKVOL,COTY,2020-06-02,4.5,3586.5357,2020-06-11,2020-06-12,4.95,rollback
RANKVOL,CRM,2020-06-11,176.64,94.9201,2020-06-23,2020-06-24,187.51,rollback
RANKVOL,NFLX,2020-06-10,43.6,420.7267,2020-06-24,2020-06-25,45.886,rollback
RANKVOL,ORCL,2020-06-19,54.21,312.6535,2020-07-13,2020-07-14,56.67,rollback
RANKVOL,GOOGL,2020-06-26,71.6315,226.5586,2020-07-13,2020-07-14,74.6395,rollback
RANKVOL,PFE,2020-05-29,38.27,422.221,2020-07-14,2020-07-15,35.99,rollback
RANKVOL,F,2020-07-15,6.54,2574.1845,2020-07-17,2020-07-20,6.8,rollback
RANKVOL,KO,2020-07-15,46.3,363.5923,2020-07-23,2020-07-24,48.4,rollback
RANKVOL,AMD,2020-06-10,57.2,320.7098,2020-08-17,2020-08-18,82.8,rollback
RANKVOL,V,2020-07-20,194.74,87.2666,2020-08-31,2020-09-01,212.21,rollback
RANKVOL,CMG,2020-06-19,20.8,814.7719,2020-09-03,2020-09-04,26.6578,rollback
RANKVOL,GOOG,2020-08-18,76.309,242.9532,2020-09-03,2020-09-04,81.213,rollback
RANKVOL,KSS,2020-09-04,22.05,834.6068,2020-09-18,2020-09-21,22.53,index_drop
RANKVOL,TWTR,2020-09-21,39.43,442.8311,2020-09-24,2020-09-25,43.21,rollback
RANKVOL,LRCX,2020-09-25,32.472,519.0972,2020-10-16,2020-10-19,36.75,rollback
RANKVOL,CSX,2020-07-15,23.5,716.3185,2020-11-06,2020-11-09,30.1167,rollback
RANKVOL,MS,2020-06-26,48.3,335.9818,2020-11-10,2020-11-11,55.94,rollback
RANKVOL,XOM,2020-07-28,43.91,399.076,2020-11-10,2020-11-11,37.09,rollback
RANKVOL,BAC,2020-09-08,26.14,689.9975,2020-11-12,2020-11-13,26.88,rollback
RANKVOL,MYL,2020-11-11,15.71,1219.3002,2020-11-16,2020-11-16,15.855,delisted
RANKVOL,KMI,2020-11-11,13.07,1465.659,2020-11-18,2020-11-19,13.7,rollback
RANKVOL,MRO,2020-06-19,6.7,2529.8203,2020-11-25,2020-11-27,6.46,rollback
RANKVOL,DVN,2020-06-19,13.42,1262.7726,2020-11-25,2020-11-27,14.98,rollback
RANKVOL,AAL,2020-11-16,12.87,1504.5822,2020-11-27,2020-11-30,14.92,rollback
RANKVOL,ABBV,2020-09-01,95.52,193.4749,2020-12-01,2020-12-02,104.0,rollback
RANKVOL,NFLX,2020-11-30,49.008,425.0558,2020-12-08,2020-12-09,51.053,rollback
RANKVOL,ATVI,2020-10-19,82.28,211.6229,2021-01-04,2021-01-05,90.32,rollback
RANKVOL,NEE,2020-11-27,76.05,274.2269,2021-01-11,2021-01-12,79.65,rollback
RANKVOL,GILD,2020-06-01,75.47,212.8078,2021-01-13,2021-01-14,61.64,rollback
RANKVOL,EBAY,2020-11-20,49.8,395.9481,2021-01-13,2021-01-14,55.83,rollback
RANKVOL,GOOGL,2021-01-14,87.4435,251.943,2021-01-27,2021-01-28,91.55,rollback
RANKVOL,AAPL,2021-01-14,130.8,168.4395,2021-01-28,2021-01-29,135.83,rollback
RANKVOL,KR,2020-11-09,31.98,581.6038,2021-01-29,2021-02-01,34.51,rollback
RANKVOL,MSFT,2020-12-02,214.88,96.9311,2021-01-29,2021-02-01,235.06,rollback
RANKVOL,NOW,2020-11-18,102.25,192.753,2021-02-09,2021-02-10,117.152,rollback
RANKVOL,CSCO,2021-02-02,45.52,480.3585,2021-02-09,2021-02-10,46.15,rollback
RANKVOL,NVDA,2021-02-03,13.636,1608.8794,2021-02-09,2021-02-10,14.4633,rollback
RANKVOL,CMCSA,2021-01-29,50.31,435.9069,2021-02-12,2021-02-16,53.0,rollback
RANKVOL,HPE,2021-01-12,12.04,1814.1094,2021-02-17,2021-02-18,13.91,rollback
RANKVOL,LRCX,2021-02-12,57.018,396.5914,2021-02-22,2021-02-23,55.655,rollback
RANKVOL,AAL,2021-01-28,20.33,1098.2209,2021-02-25,2021-02-26,20.61,rollback
RANKVOL,SCHW,2021-02-16,58.93,390.4859,2021-02-25,2021-02-26,62.91,rollback
RANKVOL,VZ,2021-02-18,56.94,401.7723,2021-02-25,2021-02-26,56.47,rollback
RANKVOL,ORCL,2021-02-23,64.42,359.985,2021-03-04,2021-03-05,67.3101,rollback
RANKVOL,AVGO,2021-03-02,49.037,473.2901,2021-03-29,2021-03-30,46.388,rollback
RANKVOL,WMT,2021-01-05,48.8667,437.075,2021-03-30,2021-03-31,45.1833,rollback
RANKVOL,ORLY,2021-02-11,30.3853,751.5347,2021-04-05,2021-04-06,33.8347,rollback
RANKVOL,CPRT,2020-12-14,29.375,720.6409,2021-04-06,2021-04-07,28.1525,rollback
RANKVOL,NFLX,2021-03-02,55.334,419.4508,2021-04-12,2021-04-13,55.7,rollback
RANKVOL,CMG,2021-03-02,29.8682,776.9992,2021-04-13,2021-04-14,30.719,rollback
RANKVOL,TWTR,2021-04-07,66.64,357.213,2021-04-14,2021-04-15,70.55,rollback
RANKVOL,AMZN,2020-11-27,160.563,129.8929,2021-04-19,2021-04-20,168.68,rollback
RANKVOL,WFC,2021-03-31,39.27,593.185,2021-04-20,2021-04-21,42.24,rollback
RANKVOL,T,2021-03-05,29.01,778.3042,2021-04-26,2021-04-27,30.84,rollback
RANKVOL,MOS,2021-04-14,32.44,735.0426,2021-04-30,2021-05-03,35.3,rollback
RANKVOL,MDLZ,2021-04-21,59.37,393.632,2021-05-04,2021-05-05,60.94,rollback
RANKVOL,JNJ,2021-04-20,161.0,142.3639,2021-05-05,2021-05-06,166.79,rollback
RANKVOL,VZ,2021-05-03,58.23,419.5863,2021-05-07,2021-05-10,59.08,rollback
RANKVOL,NKE,2021-04-13,135.6,176.9718,2021-05-10,2021-05-11,138.38,rollback
RANKVOL,HAL,2020-06-19,13.78,1229.9058,2021-05-11,2021-05-12,22.63,rollback
RANKVOL,ABBV,2021-03-30,106.86,216.8655,2021-05-11,2021-05-12,114.85,rollback
RANKVOL,MS,2021-04-15,81.35,296.7922,2021-05-11,2021-05-12,85.4,rollback
RANKVOL,KMI,2021-02-16,15.07,1527.0395,2021-05-13,2021-05-14,18.23,rollback
RANKVOL,MRK,2021-05-06,77.44,319.5075,2021-05-18,2021-05-19,78.925,rollback
RANKVOL,BMY,2021-05-14,65.2,382.4199,2021-05-25,2021-05-26,66.72,rollback
RANKVOL,CCL,2021-04-27,27.59,875.9172,2021-06-03,2021-06-04,30.92,rollback
RANKVOL,AAL,2021-05-17,22.32,1126.761,2021-06-03,2021-06-04,25.13,rollback
RANKVOL,NCLH,2021-05-19,28.31,888.5415,2021-06-03,2021-06-04,32.37,rollback
RANKVOL,APH,2021-05-10,34.06,744.7634,2021-06-07,2021-06-08,34.27,rollback
RANKVOL,MSFT,2021-06-07,249.98,110.6876,2021-06-11,2021-06-14,257.9,rollback
RANKVOL,F,2021-04-06,12.7,1865.1396,2021-06-14,2021-06-15,14.91,rollback
RANKVOL,EBAY,2021-05-11,60.0443,412.9617,2021-06-14,2021-06-15,66.0,rollback
RANKVOL,ORLY,2021-06-16,35.8133,764.8709,2021-06-23,2021-06-24,36.544,rollback
RANKVOL,AMZN,2021-06-09,163.6435,168.2095,2021-06-24,2021-06-25,173.2,rollback
RANKVOL,AMD,2021-05-26,77.83,337.4181,2021-07-07,2021-07-08,87.86,rollback
RANKVOL,NFLX,2021-06-15,50.123,549.9736,2021-07-07,2021-07-08,53.093,rollback
RANKVOL,MU,2021-06-16,82.73,331.1244,2021-08-05,2021-08-06,81.2,rollback
RANKVOL,CNP,2021-07-09,25.38,1076.8939,2021-08-12,2021-08-13,26.87,rollback
RANKVOL,WMT,2021-05-19,46.9033,536.3615,2021-08-18,2021-08-19,49.4433,rollback
RANKVOL,GILD,2021-06-07,67.605,409.264,2021-08-19,2021-08-20,71.67,rollback
RANKVOL,CSCO,2021-05-07,52.48,472.1899,2021-08-31,2021-09-01,59.02,rollback
RANKVOL,MGM,2021-06-24,44.15,622.9049,2021-09-01,2021-09-02,42.48,rollback
RANKVOL,MO,2021-06-08,50.55,546.2497,2021-09-07,2021-09-08,50.66,rollback
RANKVOL,AAPL,2021-08-13,148.97,187.6596,2021-09-08,2021-09-09,155.49,rollback
RANKVOL,NOW,2021-08-20,118.21,233.3971,2021-09-08,2021-09-09,131.156,rollback
RANKVOL,NFLX,2021-08-06,52.4,528.441,2021-09-13,2021-09-14,58.489,rollback
RANKVOL,UAL,2021-09-08,46.7,616.2376,2021-09-28,2021-09-29,48.8808,rollback
RANKVOL,CCL,2021-09-14,23.2,1212.1144,2021-09-29,2021-09-30,25.44,rollback
RANKVOL,ORCL,2021-09-09,89.6,318.1901,2021-10-21,2021-10-22,96.29,rollback
RANKVOL,UAA,2021-10-22,20.82,1346.0834,2021-10-29,2021-11-01,22.0,rollback
RANKVOL,SBUX,2021-09-01,118.01,243.5564,2021-11-08,2021-11-09,114.65,rollback
RANKVOL,GPS,2021-09-29,25.49,1131.4228,2021-11-08,2021-11-09,24.59,rollback
RANKVOL,UAL,2021-11-02,47.915,579.9998,2021-11-11,2021-11-12,51.35,rollback
RANKVOL,BA,2021-06-25,250.75,110.6323,2021-11-16,2021-11-17,229.54,rollback
RANKVOL,INTC,2021-11-09,51.54,547.4298,2021-12-08,2021-12-09,51.3,rollback
RANKVOL,KHC,2021-09-09,36.92,772.2442,2021-12-17,2021-12-20,35.26,rollback
RANKVOL,CMG,2021-11-10,35.88,781.6516,2021-12-28,2021-12-29,34.789,rollback
RANKVOL,VZ,2021-07-08,55.75,484.6324,2021-12-29,2021-12-30,52.38,rollback
RANKVOL,FCX,2021-11-12,40.67,688.3604,2021-12-30,2021-12-31,41.64,rollback
RANKVOL,BMY,2021-08-20,68.71,401.561,2022-01-03,2022-01-04,61.5,rollback
RANKVOL,LUV,2021-12-29,42.23,640.6927,2022-01-05,2022-01-06,44.48,rollback
RANKVOL,LUMN,2021-12-20,12.48,2122.6998,2022-01-11,2022-01-12,13.31,rollback
RANKVOL,T,2021-09-30,27.48,1038.5227,2022-01-21,2022-01-24,26.19,rollback
RANKVOL,WFC,2022-01-04,51.58,536.4888,2022-01-21,2022-01-24,52.73,rollback
RANKVOL,LVS,2022-01-12,39.25,719.4224,2022-01-27,2022-01-28,42.33,rollback
RANKVOL,GPS,2022-01-26,17.88,1540.0815,2022-02-01,2022-02-02,18.46,index_drop
RANKVOL,SLB,2021-12-31,29.57,918.6569,2022-02-02,2022-02-03,39.43,rollback
RANKVOL,GOOGL,2022-02-02,151.25,181.5615,2022-02-07,2022-02-08,139.0265,rollback
RANKVOL,NCLH,2022-01-10,22.44,1251.8708,2022-02-10,2022-02-11,22.57,rollback
RANKVOL,MS,2022-01-28,99.1,270.0736,2022-02-11,2022-02-14,104.03,rollback
RANKVOL,AAL,2022-02-08,17.4,1549.5853,2022-02-11,2022-02-14,17.85,rollback
RANKVOL,VIAC,2021-05-19,39.43,637.988,2022-02-16,2022-02-16,29.58,delisted
RANKVOL,NEM,2022-02-14,64.17,418.6908,2022-02-28,2022-03-01,66.94,rollback
RANKVOL,MO,2022-02-14,50.37,533.3739,2022-03-07,2022-03-08,52.9,rollback
RANKVOL,JNJ,2022-01-28,170.86,156.6368,2022-03-08,2022-03-09,170.01,rollback
RANKVOL,KHC,2022-02-17,36.525,724.2584,2022-03-08,2022-03-09,39.11,rollback
RANKVOL,CTRA,2022-03-01,23.68,1121.4816,2022-03-08,2022-03-09,25.65,rollback
RANKVOL,SLB,2022-03-08,43.05,626.4959,2022-03-09,2022-03-10,43.1,rollback
RANKVOL,KMI,2022-02-14,17.51,1534.4792,2022-03-11,2022-03-14,17.9,rollback
RANKVOL,AVGO,2022-03-10,58.556,454.1941,2022-03-21,2022-03-22,60.172,rollback
RANKVOL,HST,2022-03-11,18.47,1452.6734,2022-03-21,2022-03-22,18.47,rollback
RANKVOL,ORCL,2021-11-17,95.76,291.7743,2022-03-23,2022-03-24,80.65,rollback
RANKVOL,PYPL,2021-12-09,196.06,134.9899,2022-03-23,2022-03-24,115.82,rollback
RANKVOL,KIM,2022-03-10,23.54,1129.7561,2022-03-23,2022-03-24,24.02,rollback
RANKVOL,KMI,2022-03-22,17.99,1532.5448,2022-03-28,2022-03-29,18.52,rollback
RANKVOL,SCHW,2022-03-15,84.11,313.9333,2022-03-30,2022-03-31,88.45,rollback
RANKVOL,TWTR,2021-09-02,65.97,436.6791,2022-03-31,2022-04-01,39.16,rollback
RANKVOL,NKE,2021-12-30,168.31,160.3475,2022-03-31,2022-04-01,134.45,rollback
RANKVOL,PM,2022-03-31,93.78,295.2296,2022-04-04,2022-04-05,95.41,rollback
RANKVOL,VZ,2022-02-03,54.0,498.8176,2022-04-07,2022-04-08,52.73,rollback
RANKVOL,XOM,2022-03-22,81.63,337.7662,2022-04-11,2022-04-12,85.71,rollback
RANKVOL,GILD,2022-03-30,60.42,463.4714,2022-04-12,2022-04-13,61.62,rollback
RANKVOL,KO,2022-03-25,61.12,450.2795,2022-04-26,2022-04-27,65.0,rollback
RANKVOL,UAL,2022-04-14,45.49,605.2664,2022-04-26,2022-04-27,48.75,rollback
RANKVOL,QCOM,2022-03-25,157.97,174.2084,2022-05-05,2022-05-06,141.248,rollback
RANKVOL,DVN,2022-04-08,60.34,451.5224,2022-05-09,2022-05-10,63.51,rollback
RANKVOL,MRK,2022-04-29,88.66,300.0223,2022-05-13,2022-05-16,90.79,rollback
RANKVOL,OXY,2022-04-08,57.7,472.205,2022-05-18,2022-05-19,63.03,rollback
RANKVOL,SLB,2022-04-11,42.64,642.9617,2022-05-18,2022-05-19,40.04,rollback
RANKVOL,KMI,2022-05-09,19.0,1390.2694,2022-05-18,2022-05-19,18.97,rollback
RANKVOL,MU,2022-05-16,71.51,366.8077,2022-05-18,2022-05-19,70.76,rollback
RANKVOL,APA,2022-05-20,41.08,621.6146,2022-05-24,2022-05-25,43.51,rollback
RANKVOL,BKR,2022-04-11,36.72,746.6573,2022-05-31,2022-06-01,36.53,rollback
RANKVOL,V,2022-04-29,218.62,121.6661,2022-06-01,2022-06-02,211.89,rollback
RANKVOL,C,2022-05-20,50.26,508.1019,2022-06-01,2022-06-02,52.4,rollback
RANKVOL,BEN,2022-05-23,26.24,970.6533,2022-06-01,2022-06-02,26.63,rollback
RANKVOL,GOOG,2022-06-01,114.9315,235.0164,2022-06-03,2022-06-06,116.7425,rollback
RANKVOL,JPM,2022-05-24,124.36,205.7514,2022-06-08,2022-06-09,127.37,rollback
RANKVOL,FB,2022-06-03,195.98,136.0474,2022-06-08,2022-06-09,194.28,index_drop
RANKVOL,GOOGL,2022-06-22,110.5565,217.6602,2022-06-27,2022-06-28,115.8025,rollback
RANKVOL,GOOG,2022-06-22,111.163,216.4618,2022-06-27,2022-06-28,116.351,rollback
RANKVOL,BMY,2022-06-08,76.52,347.0882,2022-06-30,2022-07-01,76.98,rollback
RANKVOL,MSFT,2022-06-30,257.05,93.1464,2022-07-11,2022-07-12,265.88,rollback
RANKVOL,CCL,2022-04-14,19.71,1397.0038,2022-07-21,2022-07-22,9.9,rollback
RANKVOL,NCLH,2022-06-03,15.65,1703.5939,2022-07-21,2022-07-22,12.7,rollback
RANKVOL,HPE,2022-05-10,16.0,1600.952,2022-07-22,2022-07-25,13.89,rollback
RANKVOL,NFLX,2022-05-26,18.649,1393.2712,2022-07-22,2022-07-25,22.131,rollback
RANKVOL,F,2022-03-25,16.74,1644.1134,2022-07-26,2022-07-27,12.75,rollback
RANKVOL,TSLA,2022-06-03,243.225,109.6265,2022-07-26,2022-07-27,263.81,rollback
RANKVOL,CSCO,2022-03-16,55.93,481.1116,2022-08-01,2022-08-02,45.52,rollback
RANKVOL,SLB,2022-07-25,35.65,735.8908,2022-08-01,2022-08-02,36.5,rollback
RANKVOL,WMB,2022-07-14,30.2,789.8948,2022-08-02,2022-08-03,33.27,rollback
RANKVOL,KO,2022-07-27,62.88,421.7737,2022-08-02,2022-08-03,63.55,rollback
RANKVOL,MDLZ,2022-07-25,62.06,422.707,2022-08-04,2022-08-05,64.15,rollback
RANKVOL,SCHW,2022-07-22,63.37,415.7387,2022-08-08,2022-08-09,68.81,rollback
RANKVOL,GILD,2022-08-09,61.58,446.32,2022-08-11,2022-08-12,62.71,rollback
RANKVOL,VTRS,2022-08-09,10.0301,2740.3278,2022-08-16,2022-08-17,10.99,rollback
RANKVOL,CCL,2022-08-03,9.5,2874.2127,2022-08-17,2022-08-18,10.56,rollback
RANKVOL,JPM,2022-08-08,116.25,237.2102,2022-08-18,2022-08-19,120.62,rollback
RANKVOL,CMG,2022-07-01,26.0416,916.1892,2022-08-19,2022-08-22,32.8,rollback
RANKVOL,BSX,2022-07-22,38.18,690.0649,2022-08-19,2022-08-22,41.62,rollback
RANKVOL,WMT,2022-08-12,43.3333,656.8632,2022-08-19,2022-08-22,45.4,rollback
RANKVOL,HAL,2022-08-19,29.55,965.5566,2022-08-26,2022-08-29,31.17,rollback
RANKVOL,APA,2022-08-19,35.962,793.3589,2022-08-31,2022-09-01,38.405,rollback
RANKVOL,GILD,2022-09-02,65.04,424.8304,2022-09-13,2022-09-14,64.41,rollback
RANKVOL,GM,2022-09-08,39.45,702.3059,2022-09-13,2022-09-14,40.74,rollback
RANKVOL,NCLH,2022-09-08,13.72,2019.5872,2022-09-16,2022-09-19,15.1,rollback
RANKVOL,DXCM,2022-08-26,87.73,327.9184,2022-10-14,2022-10-17,99.41,rollback
RANKVOL,AAL,2022-08-02,14.05,1937.7582,2022-10-20,2022-10-21,13.36,rollback
RANKVOL,PFE,2022-07-27,51.94,510.5854,2022-10-27,2022-10-28,45.98,rollback
RANKVOL,UAL,2022-08-02,37.22,731.4385,2022-11-02,2022-11-03,40.57,rollback
RANKVOL,WMT,2022-09-08,45.1333,613.9004,2022-11-02,2022-11-03,46.5033,rollback
RANKVOL,JNJ,2022-09-23,165.74,157.0443,2022-11-02,2022-11-03,169.81,rollback
RANKVOL,CCL,2022-10-21,7.93,3427.0973,2022-11-02,2022-11-03,8.34,rollback
RANKVOL,XOM,2022-09-15,96.22,290.1114,2022-11-09,2022-11-10,110.19,rollback
RANKVOL,USB,2022-10-17,43.88,619.2841,2022-11-09,2022-11-10,44.0,rollback
RANKVOL,MU,2022-08-19,61.835,461.4478,2022-11-16,2022-11-17,57.3,rollback
RANKVOL,NEM,2022-11-09,43.66,646.9699,2022-11-16,2022-11-17,44.48,rollback
RANKVOL,QCOM,2022-11-11,118.99,245.6593,2022-11-16,2022-11-17,118.95,rollback
RANKVOL,V,2022-11-11,206.0,141.891,2022-11-16,2022-11-17,207.96,rollback
RANKVOL,AMD,2022-10-31,60.75,475.2196,2022-11-21,2022-11-22,72.72,rollback
RANKVOL,KDP,2022-11-09,37.82,746.8349,2022-12-05,2022-12-06,37.98,rollback
RANKVOL,MO,2022-11-23,45.21,641.4035,2022-12-05,2022-12-06,47.18,rollback
RANKVOL,ABBV,2022-11-08,148.83,190.4352,2022-12-09,2022-12-12,163.21,rollback
RANKVOL,PCG,2022-11-21,15.1,1904.3959,2022-12-15,2022-12-16,16.09,rollback
RANKVOL,LUMN,2022-06-28,11.5,2213.7042,2023-01-17,2023-01-18,5.59,rollback
RANKVOL,LRCX,2022-12-13,48.554,590.8132,2023-01-17,2023-01-18,47.718,rollback
RANKVOL,HAL,2022-12-21,37.96,687.8056,2023-01-17,2023-01-18,43.0,rollback
RANKVOL,CCL,2022-11-30,9.81,2918.8042,2023-01-19,2023-01-20,10.28,rollback
RANKVOL,AAL,2022-11-25,14.4,2014.3965,2023-01-24,2023-01-25,15.97,rollback
RANKVOL,DIS,2022-11-25,98.81,293.5519,2023-02-06,2023-02-07,109.295,rollback
RANKVOL,HBAN,2023-01-24,14.76,2034.0579,2023-02-06,2023-02-07,15.34,rollback
RANKVOL,WBD,2022-12-13,11.65,2462.5932,2023-02-07,2023-02-08,15.26,rollback
RANKVOL,TSLA,2023-01-18,136.555,222.3273,2023-02-16,2023-02-17,199.985,rollback
RANKVOL,PCG,2023-01-26,15.96,1919.6828,2023-03-07,2023-03-08,16.32,rollback
RANKVOL,BMY,2023-01-20,73.9,396.7505,2023-04-04,2023-04-05,69.46,rollback
RANKVOL,APA,2023-01-20,44.86,653.5532,2023-04-04,2023-04-05,37.89,rollback
RANKVOL,GILD,2023-02-07,86.6,363.9408,2023-04-04,2023-04-05,82.3,rollback
RANKVOL,CNC,2023-04-06,66.28,431.9147,2023-04-12,2023-04-13,67.52,rollback
RANKVOL,MS,2023-04-14,86.43,333.5087,2023-04-20,2023-04-21,90.48,rollback
RANKVOL,CSX,2022-12-13,33.25,862.7903,2023-04-24,2023-04-25,31.06,rollback
RANKVOL,MSFT,2023-04-27,295.97,95.9449,2023-05-03,2023-05-04,306.24,rollback
RANKVOL,CMCSA,2023-02-17,39.71,775.1804,2023-05-04,2023-05-05,40.57,rollback
RANKVOL,EQT,2022-11-07,42.57,658.6037,2023-05-19,2023-05-22,35.46,rollback
RANKVOL,AAL,2023-03-08,16.41,1834.5869,2023-05-19,2023-05-22,14.915,rollback
RANKVOL,KLAC,2023-02-08,41.298,765.7023,2023-05-23,2023-05-24,40.685,rollback
RANKVOL,LRCX,2023-04-21,52.419,554.4084,2023-05-23,2023-05-24,56.354,rollback
RANKVOL,AMAT,2023-05-04,113.05,249.9059,2023-05-23,2023-05-24,121.92,rollback
RANKVOL,ANET,2023-05-22,36.31,817.8183,2023-06-06,2023-06-07,39.9175,rollback
RANKVOL,KEY,2023-04-14,12.55,2296.94,2023-06-08,2023-06-09,10.98,rollback
RANKVOL,WBD,2023-06-07,12.12,2521.3112,2023-06-15,2023-06-16,13.09,rollback
RANKVOL,PYPL,2022-09-15,95.1,293.5134,2023-06-21,2023-06-22,67.52,rollback
RANKVOL,INTC,2023-05-05,31.38,914.465,2023-06-21,2023-06-22,32.69,rollback
RANKVOL,F,2023-05-24,11.64,2528.4915,2023-06-21,2023-06-22,13.91,rollback
RANKVOL,VZ,2023-06-13,35.5,890.8736,2023-07-06,2023-07-07,36.22,rollback
RANKVOL,MRO,2023-05-22,23.13,1283.7656,2023-07-14,2023-07-17,24.05,rollback
RANKVOL,OXY,2023-05-24,60.17,489.117,2023-07-14,2023-07-17,59.1,rollback
RANKVOL,CRM,2023-06-23,210.5,145.9535,2023-07-17,2023-07-18,227.05,rollback
RANKVOL,SLB,2023-05-24,45.96,640.3111,2023-07-21,2023-07-24,56.22,rollback
RANKVOL,HBAN,2023-07-10,10.82,2929.9262,2023-07-21,2023-07-24,11.85,rollback
RANKVOL,KO,2023-06-16,61.6,517.2004,2023-07-25,2023-07-26,61.86,rollback
RANKVOL,SCHW,2023-02-07,79.13,398.3173,2023-07-27,2023-07-28,66.1,rollback
RANKVOL,INTC,2023-07-18,34.28,946.3399,2023-07-31,2023-08-01,35.82,rollback
RANKVOL,KLAC,2023-07-28,50.0,654.4451,2023-08-02,2023-08-03,49.727,rollback
RANKVOL,TSCO,2023-07-28,45.06,726.1567,2023-08-04,2023-08-07,44.462,rollback
RANKVOL,AMZN,2023-08-07,140.99,229.5275,2023-08-08,2023-08-09,139.97,rollback
RANKVOL,WBD,2023-08-04,12.94,2493.2403,2023-08-09,2023-08-10,14.28,rollback
RANKVOL,MRK,2023-07-24,109.99,299.3369,2023-08-24,2023-08-25,109.94,rollback
RANKVOL,VZ,2023-08-14,33.19,960.6489,2023-09-05,2023-09-06,34.1,rollback
RANKVOL,MO,2023-04-14,45.14,638.5405,2023-09-13,2023-09-14,43.82,rollback
RANKVOL,T,2023-06-28,15.81,1966.3597,2023-09-18,2023-09-19,15.06,rollback
RANKVOL,KHC,2023-07-17,35.69,901.7997,2023-09-22,2023-09-25,34.11,rollback
RANKVOL,KMI,2023-08-14,17.81,1790.1372,2023-10-19,2023-10-20,17.04,rollback
RANKVOL,MRO,2023-09-28,27.265,1118.8245,2023-10-23,2023-10-24,28.37,rollback
RANKVOL,T,2023-10-20,15.19,2036.4746,2023-10-25,2023-10-26,15.17,rollback
RANKVOL,IBM,2023-10-27,143.62,206.4307,2023-11-09,2023-11-10,147.44,rollback
RANKVOL,GOOG,2023-08-28,132.08,240.3654,2023-11-17,2023-11-20,135.5,rollback
RANKVOL,GOOGL,2023-11-13,131.78,244.8933,2023-11-17,2023-11-20,133.69,rollback
RANKVOL,CCL,2023-07-24,17.88,1841.483,2023-11-24,2023-11-27,14.38,rollback
RANKVOL,META,2023-09-06,301.71,106.4685,2023-11-24,2023-11-27,336.18,rollback
RANKVOL,CMG,2023-06-22,41.38,750.2497,2023-11-27,2023-11-28,44.2,rollback
RANKVOL,ORCL,2023-07-17,118.85,270.819,2023-11-27,2023-11-28,116.0,rollback
RANKVOL,AMD,2023-08-01,114.26,287.4103,2023-11-27,2023-11-28,121.98,rollback
RANKVOL,DIS,2023-09-15,85.22,377.5085,2023-11-28,2023-11-29,92.6,rollback
RANKVOL,HPE,2023-11-30,16.84,1976.1553,2023-12-04,2023-12-05,16.43,rollback
RANKVOL,MRK,2023-10-26,103.1,288.4141,2023-12-07,2023-12-08,103.79,rollback
RANKVOL,NEE,2023-11-20,57.0,584.3373,2023-12-15,2023-12-18,61.6,rollback
RANKVOL,BMY,2023-12-06,50.32,667.5153,2023-12-15,2023-12-18,51.15,rollback
RANKVOL,GILD,2023-12-01,76.78,434.9754,2023-12-18,2023-12-19,79.58,rollback
RANKVOL,WBD,2023-12-04,11.24,2977.8611,2023-12-18,2023-12-19,11.94,rollback
RANKVOL,KR,2023-12-01,44.51,750.3724,2023-12-19,2023-12-20,44.88,rollback
